"id","state_id","name","created_at","updated_at"
14162,2016,"Quixelô",,
14163,2016,"Quixeramobim",,
14164,2016,"Quixeré",,
14183,2016,"Redenção",,
14196,2016,"Reriutaba",,
14363,2016,"Russas",,
14369,2016,"Saboeiro",,
14390,2016,"Salitre",,
14522,2016,"Santa Quitéria",,
14577,2016,"Santana do Acaraú",,
14579,2016,"Santana do Cariri",,
14831,2016,"São Benedito",,
14918,2016,"São Gonçalo do Amarante",,
15031,2016,"São João do Jaguaribe",,
15048,2016,"São João dos Inhamuns",,
15066,2016,"São Luís do Curu",,
14705,2016,"Senador Pompeu",,
14708,2016,"Senador Sá",,
14798,2016,"Sobral",,
14806,2016,"Solonópole",,
15192,2016,"Tabuleiro do Norte",,
15212,2016,"Tamboril",,
15254,2016,"Tarrafas",,
15261,2016,"Tauá",,
15271,2016,"Tejuçuoca",,
15303,2016,"Tianguá",,
15348,2016,"Trairi",,
15415,2016,"Tururu",,
15426,2016,"Ubajara",,
15444,2016,"Umari",,
15450,2016,"Umirim",,
15474,2016,"Uruburetama",,
15480,2016,"Uruoca",,
15518,2016,"Varjota",,
15615,2016,"Várzea Alegre",,
15608,2016,"Viçosa do Ceará",,
10776,2017,"Brasília",,
13934,2017,"Planaltina",,
10087,2018,"Afonso Cláudio",,
15658,2018,"Água Doce do Norte",,
15676,2018,"Águia Branca",,
10123,2018,"Alegre",,
10131,2018,"Alfredo Chaves",,
10182,2018,"Alto Rio Novo",,
10240,2018,"Anchieta",,
10292,2018,"Apiacá",,
10314,2018,"Aracruz",,
10441,2018,"Atílio Vivacqua",,
10479,2018,"Baixo Guandu",,
10528,2018,"Barra de São Francisco",,
10657,2018,"Boa Esperança",,
10712,2018,"Bom Jesus do Norte",,
10784,2018,"Brejetuba",,
10879,2018,"Cachoeiro de Itapemirim",,
11127,2018,"Cariacica",,
11187,2018,"Castelo",,
11320,2018,"Colatina",,
11346,2018,"Conceição da Barra",,
11356,2018,"Conceição do Castelo",,
11602,2018,"Divino de São Lourenço",,
11637,2018,"Domingos Martins",,
11646,2018,"Dores do Rio Preto",,
11673,2018,"Ecoporanga",,
11904,2018,"Fundão",,
11985,2018,"Governador Lindenberg",,
12075,2018,"Guaçuí",,
12051,2018,"Guarapari",,
12124,2018,"Ibatiba",,
12154,2018,"Ibiraçu",,
12160,2018,"Ibitirama",,
12172,2018,"Iconha",,
12321,2018,"Irupi",,
12355,2018,"Itaguaçu",,
12409,2018,"Itapemirim",,
12447,2018,"Itarana",,
12507,2018,"Iúna",,
12550,2018,"Jaguaré",,
12624,2018,"Jerônimo Monteiro",,
12628,2018,"Jetibá",,
12664,2018,"João Neiva",,
12794,2018,"Laranja da Terra",,
12840,2018,"Linhares",,
12959,2018,"Mantenópolis",,
12981,2018,"Marataizes",,
13000,2018,"Marechal Floriano",,
13016,2018,"Marilândia",,
13120,2018,"Mimoso do Sul",,
13183,2018,"Montanha",,
13263,2018,"Mucurici",,
13275,2018,"Muniz Freire",,
13276,2018,"Muqui",,
13446,2018,"Nova Venécia",,
13614,2018,"Pancas",,
13775,2018,"Pedro Canário",,
13872,2018,"Pinheiros",,
13931,2018,"Piúma",,
13975,2018,"Ponto Belo",,
14087,2018,"Presidente Kennedy",,
14259,2018,"Rio Bananal",,
14286,2018,"Rio Novo do Sul",,
14487,2018,"Santa Leopoldina",,
14510,2018,"Santa Maria de Jetibá",,
14551,2018,"Santa Teresa",,
14872,2018,"São Domingos do Norte",,
14910,2018,"São Gabriel da Palha",,
14964,2018,"São José do Calçado",,
15075,2018,"São Mateus",,
15133,2018,"São Roque do Canaã",,
14721,2018,"Serra",,
14810,2018,"Sooretama",,
15509,2018,"Vargem Alta",,
15526,2018,"Venda Nova do Imigrante",,
15553,2018,"Viana",,
15574,2018,"Vila Pavão",,
15577,2018,"Vila Valério",,
15578,2018,"Vila Velha",,
15597,2018,"Vitória",,
10053,2000,"Abadia de Goiás",,
10055,2000,"Abadiânia",,
10079,2000,"Acreúna",,
10081,2000,"Adelândia",,
15660,2000,"Água Fria de Goiás",,
15661,2000,"Água Limpa",,
15668,2000,"Águas Lindas de Goiás",,
10129,2000,"Alexânia",,
10146,2000,"Aloândia",,
10171,2000,"Alto Horizonte",,
10178,2000,"Alto Paraíso de Goiás",,
10199,2000,"Alvorada do Norte",,
10208,2000,"Amaralina",,
10214,2000,"Americano do Brasil",,
10217,2000,"Amorinópolis",,
10282,2000,"Anápolis",,
10260,2000,"Anhanguera",,
10263,2000,"Anicuns",,
10287,2000,"Aparecida de Goiânia",,
10288,2000,"Aparecida do Rio Doce",,
10299,2000,"Aporé",,
10372,2000,"Araçu",,
10315,2000,"Aragarças",,
10316,2000,"Aragoiânia",,
10323,2000,"Araguapaz",,
10391,2000,"Arenópolis",,
10418,2000,"Aruanã",,
10449,2000,"Aurilândia",,
10460,2000,"Avelinópolis",,
10483,2000,"Baliza",,
10561,2000,"Barro Alto",,
10596,2000,"Bela Vista de Goiás",,
10696,2000,"Bom Jardim de Goiás",,
10707,2000,"Bom Jesus de Goiás",,
10733,2000,"Bonfinópolis",,
10742,2000,"Bonópolis",,
10778,2000,"Brazabrantes",,
10803,2000,"Britânia",,
10824,2000,"Buriti Alegre",,
10826,2000,"Buriti de Goiás",,
10831,2000,"Buritinópolis",,
10848,2000,"Cabeceiras",,
10862,2000,"Cachoeira Alta",,
10868,2000,"Cachoeira de Goiás",,
10864,2000,"Cachoeira Dourada",,
11224,2000,"Caçu",,
10900,2000,"Caiapônia",,
10925,2000,"Caldas Novas",,
10926,2000,"Caldazinha",,
10960,2000,"Campestre de Goiás",,
10973,2000,"Campinaçu",,
10974,2000,"Campinorte",,
10978,2000,"Campo Alegre de Goiás",,
10995,2000,"Campo Limpo de Goiás",,
11009,2000,"Campos Belos",,
11016,2000,"Campos Verdes",,
11149,2000,"Carmo do Rio Verde",,
11189,2000,"Castelândia",,
11194,2000,"Catalão",,
11210,2000,"Caturaí",,
11215,2000,"Cavalcante",,
11245,2000,"Ceres",,
11257,2000,"Cezarina",,
11266,2000,"Chapadão do Céu",,
11291,2000,"Cidade Ocidental",,
11311,2000,"Cocalzinho de Goiás",,
11324,2000,"Colinas do Sul",,
11557,2000,"Córrego do Ouro",,
11443,2000,"Corumbá de Goiás",,
11440,2000,"Corumbaíba",,
11471,2000,"Cristalina",,
11475,2000,"Cristianópolis",,
11483,2000,"Crixás",,
11486,2000,"Cromínia",,
11512,2000,"Cumari",,
11559,2000,"Damianópolis",,
11561,2000,"Damolândia",,
11566,2000,"Davinópolis",,
11596,2000,"Diorama",,
11607,2000,"Divinópolis de Goiás",,
11661,2000,"Doverlândia",,
11674,2000,"Edealina",,
11675,2000,"Edéia",,
11755,2000,"Estrela do Norte",,
11772,2000,"Faina",,
11785,2000,"Fazenda Nova",,
11823,2000,"Firminópolis",,
11832,2000,"Flores de Goiás",,
11852,2000,"Formosa",,
11858,2000,"Formoso",,
11916,2000,"Gameleira de Goiás",,
11963,2000,"Goianápolis",,
11958,2000,"Goiandira",,
11964,2000,"Goianésia",,
11971,2000,"Goiânia",,
11960,2000,"Goianira",,
11970,2000,"Goiás",,
11967,2000,"Goiatuba",,
11977,2000,"Gouvelândia",,
12033,2000,"Guapó",,
12062,2000,"Guaraíta",,
12046,2000,"Guarani de Goiás",,
12067,2000,"Guarinos",,
12093,2000,"Heitoraí",,
12102,2000,"Hidrolândia",,
12100,2000,"Hidrolina",,
12114,2000,"Iaciara",,
12227,2000,"Inaciolândia",,
12240,2000,"Indiara",,
12253,2000,"Inhumas",,
12260,2000,"Ipameri",,
12276,2000,"Ipiranga de Goiás",,
12285,2000,"Iporá",,
12323,2000,"Israelândia",,
12330,2000,"Itaberaí",,
12352,2000,"Itaguari",,
12353,2000,"Itaguaru",,
12373,2000,"Itajá",,
12398,2000,"Itapaci",,
12423,2000,"Itapirapuã",,
12438,2000,"Itapuranga",,
12452,2000,"Itarumã",,
12464,2000,"Itauçu",,
12487,2000,"Itumbiara",,
12503,2000,"Ivolândia",,
12556,2000,"Jandaia",,
12580,2000,"Jaraguá",,
12598,2000,"Jataí",,
12605,2000,"Jaupaci",,
12627,2000,"Jesúpolis",,
12656,2000,"Joviânia",,
12707,2000,"Jussara",,
12745,2000,"Lagoa Santa",,
12821,2000,"Leopoldo de Bulhões",,
12877,2000,"Luziânia",,
12919,2000,"Mairipotaba",,
12932,2000,"Mambaí",,
12963,2000,"Mara Rosa",,
13038,2000,"Marzagão",,
13072,2000,"Matrinchã",,
13080,2000,"Maurilândia",,
13119,2000,"Mimoso de Goiás",,
13124,2000,"Minaçu",,
13126,2000,"Mineiros",,
13168,2000,"Moiporá",,
13188,2000,"Monte Alegre de Goiás",,
13221,2000,"Montes Claros de Goiás",,
13223,2000,"Montividiu",,
13224,2000,"Montividiu do Norte",,
13237,2000,"Morrinhos",,
13240,2000,"Morro Agudo de Goiás",,
13255,2000,"Mossâmedes",,
13258,2000,"Mozarlândia",,
13271,2000,"Mundo Novo",,
13286,2000,"Mutunópolis",,
13316,2000,"Nazário",,
13318,2000,"Nerópolis",,
13330,2000,"Niquelândia",,
13349,2000,"Nova América",,
13354,2000,"Nova Aurora",,
13370,2000,"Nova Crixás",,
13383,2000,"Nova Glória",,
13390,2000,"Nova Iguaçu de Goiás",,
13427,2000,"Nova Roma",,
13445,2000,"Nova Veneza",,
13455,2000,"Novo Brasil",,
13458,2000,"Novo Gama",,
13474,2000,"Novo Planalto",,
13519,2000,"Orizona",,
13547,2000,"Ouro Verde de Goiás",,
13553,2000,"Ouvidor",,
13561,2000,"Padre Bernardo",,
13577,2000,"Palestina de Goiás",,
13598,2000,"Palmeiras de Goiás",,
13603,2000,"Palmelo",,
13604,2000,"Palminópolis",,
13613,2000,"Panamá",,
13638,2000,"Paranaiguara",,
13666,2000,"Paraúna",,
13813,2000,"Perolândia",,
13818,2000,"Petrolina de Goiás",,
13838,2000,"Pilar de Goiás",,
13884,2000,"Piracanjuba",,
13896,2000,"Piranhas",,
13914,2000,"Pirenópolis",,
13916,2000,"Pires do Rio",,
13933,2000,"Planaltina",,
13963,2000,"Pontalina",,
13983,2000,"Porangatu",,
13989,2000,"Porteirão",,
13991,2000,"Portelândia",,
14030,2000,"Posse",,
14108,2000,"Professor Jamil",,
14154,2000,"Quirinópolis",,
14227,2000,"Rialma",,
14228,2000,"Rianápolis",,
14294,2000,"Rio Quente",,
14300,2000,"Rio Verde",,
14358,2000,"Rubiataba",,
14411,2000,"Sanclerlândia",,
14425,2000,"Santa Bárbara de Goiás",,
14447,2000,"Santa Cruz de Goiás",,
14465,2000,"Santa Fé de Goiás",,
14474,2000,"Santa Helena de Goiás",,
14481,2000,"Santa Isabel",,
14532,2000,"Santa Rita do Araguaia",,
14534,2000,"Santa Rita do Novo Destino",,
14542,2000,"Santa Rosa de Goiás",,
14554,2000,"Santa Tereza de Goiás",,
14561,2000,"Santa Terezinha de Goiás",,
14612,2000,"Santo Antônio da Barra",,
14616,2000,"Santo Antônio de Goiás",,
14625,2000,"Santo Antônio do Descoberto",,
14861,2000,"São Domingos",,
14885,2000,"São Francisco de Goiás",,
15005,2000,"São João d'Aliança",,
15012,2000,"São João da Paraúna",,
15065,2000,"São Luís de Montes Belos",,
15061,2000,"São Luiz do Norte",,
15087,2000,"São Miguel do Araguaia",,
15094,2000,"São Miguel do Passa Quatro",,
15100,2000,"São Patrício",,
15157,2000,"São Simão",,
14695,2000,"Senador Canedo",,
14747,2000,"Serranópolis",,
14782,2000,"Silvânia",,
14783,2000,"Simolândia",,
15179,2000,"Sítio d'Abadia",,
15242,2000,"Taquaral de Goiás",,
15285,2000,"Teresina de Goiás",,
15288,2000,"Terezópolis de Goiás",,
15382,2000,"Três Ranchos",,
15358,2000,"Trindade",,
15367,2000,"Trombas",,
15421,2000,"Turvânia",,
15417,2000,"Turvelândia",,
15441,2000,"Uirapuru",,
15472,2000,"Uruaçu",,
15469,2000,"Uruana",,
15485,2000,"Urutaí",,
15504,2000,"Valparaíso de Goiás",,
15519,2000,"Varjão",,
15554,2000,"Vianópolis",,
15557,2000,"Vicentinópolis",,
15566,2000,"Vila Boa",,
15575,2000,"Vila Propício",,
10463,2015,"Açailândia",,
10088,2015,"Afonso Cunha",,
15657,2015,"Água Doce do Maranhão",,
10119,2015,"Alcântara",,
10121,2015,"Aldeias Altas",,
10154,2015,"Altamira do Maranhão",,
10162,2015,"Alto Alegre do Maranhão",,
10163,2015,"Alto Alegre do Pindaré",,
10179,2015,"Alto Parnaíba",,
10205,2015,"Amapá do Maranhão",,
10210,2015,"Amarante do Maranhão",,
10230,2015,"Anajatuba",,
10237,2015,"Anapurus",,
10295,2015,"Apicum-Açu",,
10321,2015,"Araguanã",,
10328,2015,"Araioses",,
10332,2015,"Arame",,
10352,2015,"Arari",,
10440,2015,"Atins",,
10461,2015,"Axixá",,
10467,2015,"Bacabal",,
10468,2015,"Bacabeira",,
10469,2015,"Bacuri",,
10470,2015,"Bacurituba",,
10492,2015,"Balsas",,
10574,2015,"Barão de Grajaú",,
10534,2015,"Barra do Corda",,
10554,2015,"Barreirinhas",,
10598,2015,"Bela Vista do Maranhão",,
10613,2015,"Belágua",,
10623,2015,"Benedito Leite",,
10631,2015,"Bequimão",,
10637,2015,"Bernardo do Mearim",,
10672,2015,"Boa Vista do Gurupi",,
10693,2015,"Bom Jardim",,
10706,2015,"Bom Jesus das Selvas",,
10718,2015,"Bom Lugar",,
10788,2015,"Brejo",,
10794,2015,"Brejo de Areia",,
10823,2015,"Buriti",,
10825,2015,"Buriti Bravo",,
10830,2015,"Buriticupu",,
10833,2015,"Buritirana",,
10865,2015,"Cachoeira Grande",,
10912,2015,"Cajapió",,
10913,2015,"Cajari",,
10961,2015,"Campestre do Maranhão",,
11546,2015,"Cândido Mendes",,
11055,2015,"Cantanhede",,
11077,2015,"Capinzal do Norte",,
11161,2015,"Carolina",,
11167,2015,"Carutapera",,
11218,2015,"Caxias",,
11228,2015,"Cedral",,
11240,2015,"Central do Maranhão",,
11243,2015,"Centro do Guilherme",,
11242,2015,"Centro Novo do Maranhão",,
11265,2015,"Chapadinha",,
11292,2015,"Cidelândia",,
11314,2015,"Codó",,
11315,2015,"Coelho Neto",,
11322,2015,"Colinas",,
11359,2015,"Conceição do Lago-Açu",,
11413,2015,"Coroatá",,
11535,2015,"Cururupu",,
11565,2015,"Davinópolis",,
11633,2015,"Dom Pedro",,
11668,2015,"Duque Bacelar",,
11730,2015,"Esperantinópolis",,
11747,2015,"Estreito",,
11792,2015,"Feira Nova do Maranhão",,
11804,2015,"Fernando Falcão",,
11853,2015,"Formosa da Serra Negra",,
11866,2015,"Fortaleza dos Nogueiras",,
11869,2015,"Fortuna",,
11954,2015,"Godofredo Viana",,
11975,2015,"Gonçalves Dias",,
11978,2015,"Governador Archer",,
11982,2015,"Governador Edison Lobão",,
11983,2015,"Governador Eugênio Barros",,
11986,2015,"Governador Luiz Rocha",,
11988,2015,"Governador Newton Bello",,
11989,2015,"Governador Nunes Freire",,
12004,2015,"Graça Aranha",,
11992,2015,"Grajaú",,
12082,2015,"Guimarães",,
12112,2015,"Humberto de Campos",,
12170,2015,"Icatu",,
12185,2015,"Igarapé do Meio",,
12183,2015,"Igarapé Grande",,
12226,2015,"Imperatriz",,
12359,2015,"Itaipava do Grajaú",,
12406,2015,"Itapecuru Mirim",,
12474,2015,"Itinga do Maranhão",,
12603,2015,"Jatobá",,
12613,2015,"Jenipapo dos Vieiras",,
12662,2015,"João Lisboa",,
12648,2015,"Joselândia",,
12682,2015,"Junco do Maranhão",,
12729,2015,"Lago da Pedra",,
12730,2015,"Lago do Junco",,
12731,2015,"Lago dos Rodrigues",,
12728,2015,"Lago Verde",,
12760,2015,"Lagoa do Mato",,
12740,2015,"Lagoa Grande do Maranhão",,
12778,2015,"Lajeado Novo",,
12827,2015,"Lima Campos",,
12853,2015,"Loreto",,
12880,2015,"Luís Domingues",,
12912,2015,"Magalhães de Almeida",,
12970,2015,"Maracaçumé",,
12976,2015,"Marajá do Sena",,
12978,2015,"Maranhãozinho",,
13047,2015,"Mata Roma",,
13060,2015,"Matinha",,
13078,2015,"Matões",,
13079,2015,"Matões do Norte",,
13116,2015,"Milagres do Maranhão",,
13134,2015,"Mirador",,
13139,2015,"Miranda do Norte",,
13156,2015,"Mirinzal",,
13225,2015,"Monção",,
13219,2015,"Montes Altos",,
13251,2015,"Morros",,
13326,2015,"Nina Rodrigues",,
13369,2015,"Nova Colinas",,
13392,2015,"Nova Iorque",,
13412,2015,"Nova Olinda do Maranhão",,
13496,2015,"Olho d'Água das Cunhãs",,
13503,2015,"Olinda Nova do Maranhão",,
13742,2015,"Paço do Lumiar",,
13601,2015,"Palmeirândia",,
13629,2015,"Paraibano",,
13681,2015,"Parnarama",,
13693,2015,"Passagem Franca",,
13702,2015,"Pastos Bons",,
13724,2015,"Paulino Neves",,
13736,2015,"Paulo Ramos",,
13768,2015,"Pedreiras",,
13785,2015,"Pedro do Rosário",,
13793,2015,"Penalva",,
13808,2015,"Peri Mirim",,
13811,2015,"Peritoró",,
13849,2015,"Pindaré Mirim",,
13850,2015,"Pindaré-Mirim",,
13868,2015,"Pinheiro",,
13879,2015,"Pio XII",,
13898,2015,"Pirapemas",,
14055,2015,"Poção de Pedras",,
14007,2015,"Porto Franco",,
14016,2015,"Porto Rico do Maranhão",,
14079,2015,"Presidente Dutra",,
14084,2015,"Presidente Juscelino",,
14092,2015,"Presidente Médici",,
14096,2015,"Presidente Sarney",,
14098,2015,"Presidente Vargas",,
14104,2015,"Primeira Cruz",,
14174,2015,"Raposa",,
14220,2015,"Riachão",,
14229,2015,"Ribamar Fiquene",,
14350,2015,"Rosário",,
14408,2015,"Sambaíba",,
14463,2015,"Santa Filomena do Maranhão",,
14470,2015,"Santa Helena",,
14477,2015,"Santa Inês",,
14491,2015,"Santa Luzia",,
14496,2015,"Santa Luzia do Paruá",,
14523,2015,"Santa Quitéria do Maranhão",,
14524,2015,"Santa Rita",,
14587,2015,"Santana do Maranhão",,
14606,2015,"Santo Amaro do Maranhão",,
14642,2015,"Santo Antônio dos Lopes",,
14832,2015,"São Benedito do Rio Preto",,
14835,2015,"São Bento",,
14845,2015,"São Bernardo",,
14868,2015,"São Domingos do Azeitão",,
14871,2015,"São Domingos do Maranhão",,
14900,2015,"São Félix de Balsas",,
14890,2015,"São Francisco do Brejão",,
14894,2015,"São Francisco do Maranhão",,
15000,2015,"São João Batista",,
15028,2015,"São João do Carú",,
15037,2015,"São João do Paraíso",,
15044,2015,"São João do Soter",,
15049,2015,"São João dos Patos",,
14957,2015,"São José de Ribamar",,
14992,2015,"São José dos Basílios",,
15063,2015,"São Luís",,
15064,2015,"São Luís Gonzaga do Maranhão",,
15076,2015,"São Mateus do Maranhão",,
15112,2015,"São Pedro da Água Branca",,
15123,2015,"São Pedro dos Crentes",,
15127,2015,"São Raimundo das Mangabeiras",,
15128,2015,"São Raimundo do Doca Bezerra",,
15129,2015,"São Roberto",,
15170,2015,"São Vicente Ferrer",,
14674,2015,"Satubinha",,
14693,2015,"Senador Alexandre Costa",,
14703,2015,"Senador La Rocque",,
14745,2015,"Serrano do Maranhão",,
15176,2015,"Sítio Novo",,
14818,2015,"Sucupira do Norte",,
14819,2015,"Sucupira do Riachão",,
15258,2015,"Tasso Fragoso",,
15313,2015,"Timbiras",,
15318,2015,"Timon",,
15366,2015,"Trizidela do Vale",,
15390,2015,"Tufilândia",,
15396,2015,"Tuntum",,
15410,2015,"Turiaçu",,
15411,2015,"Turilândia",,
15422,2015,"Tutóia",,
15467,2015,"Urbano Santos",,
15512,2015,"Vargem Grande",,
15552,2015,"Viana",,
15573,2015,"Vila Nova dos Martírios",,
15603,2015,"Vitória do Mearim",,
15596,2015,"Vitorino Freire",,
15647,2015,"Zé Doca",,
10077,2011,"Acorizal",,
15649,2011,"Água Boa",,
10150,2011,"Alta Floresta",,
10165,2011,"Alto Araguaia",,
10167,2011,"Alto Boa Vista",,
10170,2011,"Alto Garças",,
10174,2011,"Alto Paraguai",,
10184,2011,"Alto Taquari",,
10293,2011,"Apiacás",,
10319,2011,"Araguaiana",,
10320,2011,"Araguainha",,
10343,2011,"Araputanga",,
10390,2011,"Arenápolis",,
10395,2011,"Aripuanã",,
10575,2011,"Barão de Melgaço",,
10531,2011,"Barra do Bugres",,
10535,2011,"Barra do Garças",,
10709,2011,"Bom Jesus do Araguaia",,
10775,2011,"Brasnorte",,
11542,2011,"Cáceres",,
10975,2011,"Campinápolis",,
11001,2011,"Campo Novo do Parecis",,
11004,2011,"Campo Verde",,
11017,2011,"Campos de Júlio",,
11022,2011,"CanaBrava do Norte",,
11026,2011,"Canarana",,
11137,2011,"Carlinda",,
11185,2011,"Castanheira",,
11264,2011,"Chapada dos Guimarães",,
11301,2011,"Cláudia",,
11310,2011,"Cocalinho",,
11333,2011,"Colíder",,
11327,2011,"Colniza",,
11343,2011,"Comodoro",,
11376,2011,"Confresa",,
11383,2011,"Conquista D'oeste",,
11454,2011,"Cotriguaçu",,
11507,2011,"Cuiabá",,
11539,2011,"Curvelândia",,
11572,2011,"Denise",,
11589,2011,"Diamantino",,
11622,2011,"Dom Aquino",,
11800,2011,"Feliz Natal",,
11819,2011,"Figueirópolis d'Oeste",,
11932,2011,"Gaúcha do Norte",,
11935,2011,"General Carneiro",,
11951,2011,"Glória d'Oeste",,
12049,2011,"Guarantã do Norte",,
12083,2011,"Guiratinga",,
12242,2011,"Indiavaí",,
12277,2011,"Ipiranga do Norte",,
12391,2011,"Itanhangá",,
12470,2011,"Itaúba",,
12475,2011,"Itiquira",,
12524,2011,"Jaciara",,
12562,2011,"Jangada",,
12606,2011,"Jauru",,
12668,2011,"Juara",,
12715,2011,"Juína",,
12701,2011,"Juruena",,
12704,2011,"Juscimeira",,
12789,2011,"Lambari d'Oeste",,
12856,2011,"Lucas",,
12857,2011,"Lucas do Rio Verde",,
12860,2011,"Luciara",,
12993,2011,"Marcelândia",,
13074,2011,"Matupá",,
13150,2011,"Mirassol d'Oeste",,
13332,2011,"Nobres",,
13335,2011,"Nortelândia",,
13342,2011,"Nossa Senhora do Livramento",,
13355,2011,"Nova Bandeirantes",,
13359,2011,"Nova Brasilândia",,
13365,2011,"Nova Canaã do Norte",,
13385,2011,"Nova Guarita",,
13396,2011,"Nova Lacerda",,
13402,2011,"Nova Marilândia",,
13403,2011,"Nova Maringá",,
13404,2011,"Nova Monte Verde",,
13405,2011,"Nova Mutum",,
13407,2011,"Nova Nazaré",,
13414,2011,"Nova Olímpia",,
13432,2011,"Nova Santa Helena",,
13441,2011,"Nova Ubiratã",,
13448,2011,"Nova Xavantina",,
13463,2011,"Novo Horizonte do Norte",,
13470,2011,"Novo Mundo",,
13478,2011,"Novo Santo Antônio",,
13479,2011,"Novo São Joaquim",,
13646,2011,"Paranaíta",,
13643,2011,"Paranatinga",,
13757,2011,"Pedra Preta",,
13789,2011,"Peixoto de Azevedo",,
13942,2011,"Planalto da Serra",,
13947,2011,"Poconé",,
13961,2011,"Pontal do Araguaia",,
13969,2011,"Ponte Branca",,
13974,2011,"Pontes e Lacerda",,
13995,2011,"Porto Alegre do Norte",,
14028,2011,"Porto dos Gaúchos",,
14002,2011,"Porto Esperidião",,
14003,2011,"Porto Estrela",,
14042,2011,"Poxoréo",,
14043,2011,"Poxoréu",,
14103,2011,"Primavera do Leste",,
14145,2011,"Querência",,
14200,2011,"Reserva do Cabaçal",,
14239,2011,"Ribeirão Cascalheira",,
14252,2011,"Ribeirãozinho",,
14264,2011,"Rio Branco",,
14343,2011,"Rondolândia",,
14346,2011,"Rondonópolis",,
14351,2011,"Rosário Oeste",,
14400,2011,"Salto do Céu",,
14431,2011,"Santa Carmem",,
14457,2011,"Santa Cruz do Xingu",,
14539,2011,"Santa Rita do Trivelato",,
14560,2011,"Santa Terezinha",,
14602,2011,"Santo Afonso",,
14631,2011,"Santo Antônio do Leste",,
14632,2011,"Santo Antônio do Leverger",,
14902,2011,"São Félix do Araguaia",,
14982,2011,"São José do Povo",,
14983,2011,"São José do Rio Claro",,
14990,2011,"São José do Xingu",,
14996,2011,"São José dos Quatro Marcos",,
15109,2011,"São Pedro da Cipa",,
14657,2011,"Sapezal",,
14731,2011,"Serra Nova Dourada",,
14791,2011,"Sinop",,
14812,2011,"Sorriso",,
15182,2011,"Tabaporã",,
15217,2011,"Tangará da Serra",,
15239,2011,"Tapurah",,
15293,2011,"Terra Nova do Norte",,
15299,2011,"Tesouro",,
15338,2011,"Torixoréu",,
15462,2011,"União do Sul",,
15493,2011,"Vale de São Domingos",,
15618,2011,"Várzea Grande",,
15531,2011,"Vera",,
15565,2011,"Vila Bela da Santíssima Trindade",,
15576,2011,"Vila Rica",,
15654,2010,"Água Clara",,
10117,2010,"Alcinópolis",,
10202,2010,"Amambai",,
10238,2010,"Anastácio",,
10239,2010,"Anaurilândia",,
10259,2010,"Angélica",,
10277,2010,"Antônio João",,
10290,2010,"Aparecida do Taboado",,
10305,2010,"Aquidauana",,
10329,2010,"Aral Moreira",,
10501,2010,"Bandeirantes",,
10579,2010,"Bataguassu",,
10580,2010,"Bataiporã",,
10584,2010,"Batayporã",,
10594,2010,"Bela Vista",,
10686,2010,"Bodoquena",,
10737,2010,"Bonito",,
10770,2010,"Brasilândia",,
10843,2010,"Caarapó",,
10939,2010,"Camapuã",,
10989,2010,"Campo Grande",,
11003,2010,"Campo Verde",,
11102,2010,"Caracol",,
11183,2010,"Cassilândia",,
11268,2010,"Chapadão do Sul",,
11407,2010,"Corguinho",,
11429,2010,"Coronel Sapucaia",,
11442,2010,"Corumbá",,
11449,2010,"Costa Rica",,
11458,2010,"Coxim",,
11573,2010,"Deodápolis",,
11616,2010,"Dois Irmãos do Buriti",,
11651,2010,"Douradina",,
11654,2010,"Dourados",,
11677,2010,"Eldorado",,
11908,2010,"Fátima do Sul",,
11817,2010,"Figueirão",,
11952,2010,"Glória de Dourados",,
12079,2010,"Guia Lopes da Laguna",,
12200,2010,"Iguatemi",,
12255,2010,"Inocência",,
12433,2010,"Itaporã",,
12445,2010,"Itaquiraí",,
12502,2010,"Ivinhema",,
12574,2010,"Japorã",,
12579,2010,"Jaraguari",,
12583,2010,"Jardim",,
12600,2010,"Jateí",,
12711,2010,"Juti",,
12723,2010,"Ladário",,
12772,2010,"Laguna Carapã",,
12966,2010,"Maracaju",,
13138,2010,"Miranda",,
13270,2010,"Mundo Novo",,
13307,2010,"Naviraí",,
13328,2010,"Nioaque",,
13348,2010,"Nova Alvorada do Sul",,
13351,2010,"Nova Andradina",,
13465,2010,"Novo Horizonte do Sul",,
13661,2010,"Paraíso das Águas",,
13645,2010,"Paranaíba",,
13647,2010,"Paranhos",,
13776,2010,"Pedro Gomes",,
13958,2010,"Ponta Porã",,
14123,2010,"Pôrto Barra do Ivinheima",,
14011,2010,"Porto Murtinho",,
14230,2010,"Ribas do Rio Pardo",,
14267,2010,"Rio Brilhante",,
14284,2010,"Rio Negro",,
14301,2010,"Rio Verde de Mato Grosso",,
14326,2010,"Rochedo",,
14535,2010,"Santa Rita do Pardo",,
14911,2010,"São Gabriel do Oeste",,
14690,2010,"Selvíria",,
14766,2010,"Sete Quedas",,
14773,2010,"Sidrolândia",,
14809,2010,"Sonora",,
15197,2010,"Tacuru",,
15250,2010,"Taquarussu",,
15283,2010,"Terenos",,
15377,2010,"Três Lagoas",,
15556,2010,"Vicentina",,
10054,1998,"Abadia dos Dourados",,
10057,1998,"Abaeté",,
10065,1998,"Abre Campo",,
10068,1998,"Acaiaca",,
10465,1998,"Açucena",,
15650,1998,"Água Boa",,
15655,1998,"Água Comprida",,
10095,1998,"Aguanil",,
15666,1998,"Águas Formosas",,
15670,1998,"Águas Vermelhas",,
